GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,seasontype,season
Shot Chart Detail,22000135,435,101108,Chris Paul,1610612756,Phoenix Suns,3,1,18,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,157,3,1,0,20210109,IND,PHX,regular,2020-2021
Shot Chart Detail,22000135,473,101108,Chris Paul,1610612756,Phoenix Suns,4,10,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-1,1,1,20210109,IND,PHX,regular,2020-2021
Shot Chart Detail,22000135,487,101108,Chris Paul,1610612756,Phoenix Suns,4,10,25,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,66,98,1,0,20210109,IND,PHX,regular,2020-2021
Shot Chart Detail,22000135,606,101108,Chris Paul,1610612756,Phoenix Suns,4,0,27,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-136,83,1,1,20210109,IND,PHX,regular,2020-2021
Shot Chart Detail,22000152,24,101108,Chris Paul,1610612756,Phoenix Suns,1,8,58,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,3,163,1,1,20210111,WAS,PHX,regular,2020-2021
Shot Chart Detail,22000152,142,101108,Chris Paul,1610612756,Phoenix Suns,1,0,30,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,149,96,1,0,20210111,WAS,PHX,regular,2020-2021
Shot Chart Detail,22000152,154,101108,Chris Paul,1610612756,Phoenix Suns,2,11,46,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,27,162,1,1,20210111,WAS,PHX,regular,2020-2021
Shot Chart Detail,22000152,157,101108,Chris Paul,1610612756,Phoenix Suns,2,11,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,6,165,1,0,20210111,WAS,PHX,regular,2020-2021
Shot Chart Detail,22000152,296,101108,Chris Paul,1610612756,Phoenix Suns,2,2,28,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,129,218,1,0,20210111,WAS,PHX,regular,2020-2021
Shot Chart Detail,22000152,389,101108,Chris Paul,1610612756,Phoenix Suns,3,7,15,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,50,84,1,1,20210111,WAS,PHX,regular,2020-2021
Shot Chart Detail,22000152,405,101108,Chris Paul,1610612756,Phoenix Suns,3,5,39,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,14,76,124,1,0,20210111,WAS,PHX,regular,2020-2021
Shot Chart Detail,22000152,534,101108,Chris Paul,1610612756,Phoenix Suns,4,8,53,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,51,172,1,1,20210111,WAS,PHX,regular,2020-2021
Shot Chart Detail,22000152,586,101108,Chris Paul,1610612756,Phoenix Suns,4,5,28,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-42,63,1,1,20210111,WAS,PHX,regular,2020-2021
Shot Chart Detail,22000152,605,101108,Chris Paul,1610612756,Phoenix Suns,4,3,52,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,2,166,1,0,20210111,WAS,PHX,regular,2020-2021
Shot Chart Detail,22000171,76,101108,Chris Paul,1610612756,Phoenix Suns,1,5,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,4,193,1,0,20210330,PHX,ATL,regular,2020-2021
Shot Chart Detail,22000171,205,101108,Chris Paul,1610612756,Phoenix Suns,2,7,55,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,-16,1,0,20210330,PHX,ATL,regular,2020-2021
Shot Chart Detail,22000171,305,101108,Chris Paul,1610612756,Phoenix Suns,2,0,55,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,6,58,1,1,20210330,PHX,ATL,regular,2020-2021
Shot Chart Detail,22000171,320,101108,Chris Paul,1610612756,Phoenix Suns,2,0,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,16,1,0,20210330,PHX,ATL,regular,2020-2021
Shot Chart Detail,22000171,336,101108,Chris Paul,1610612756,Phoenix Suns,3,10,46,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,133,96,1,0,20210330,PHX,ATL,regular,2020-2021
Shot Chart Detail,22000171,357,101108,Chris Paul,1610612756,Phoenix Suns,3,9,9,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-54,30,1,1,20210330,PHX,ATL,regular,2020-2021
Shot Chart Detail,22000171,397,101108,Chris Paul,1610612756,Phoenix Suns,3,5,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,105,8,1,1,20210330,PHX,ATL,regular,2020-2021
Shot Chart Detail,22000171,563,101108,Chris Paul,1610612756,Phoenix Suns,4,4,49,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-86,84,1,1,20210330,PHX,ATL,regular,2020-2021
Shot Chart Detail,22000171,573,101108,Chris Paul,1610612756,Phoenix Suns,4,3,36,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-5,1,0,20210330,PHX,ATL,regular,2020-2021
Shot Chart Detail,22000171,580,101108,Chris Paul,1610612756,Phoenix Suns,4,3,20,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,111,90,1,1,20210330,PHX,ATL,regular,2020-2021
Shot Chart Detail,22000185,225,101108,Chris Paul,1610612756,Phoenix Suns,2,7,18,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-137,238,1,1,20210304,PHX,GSW,regular,2020-2021
Shot Chart Detail,22000185,267,101108,Chris Paul,1610612756,Phoenix Suns,2,4,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,127,242,1,0,20210304,PHX,GSW,regular,2020-2021
Shot Chart Detail,22000185,289,101108,Chris Paul,1610612756,Phoenix Suns,2,2,41,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,101,96,1,0,20210304,PHX,GSW,regular,2020-2021
Shot Chart Detail,22000185,394,101108,Chris Paul,1610612756,Phoenix Suns,3,5,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,109,142,1,0,20210304,PHX,GSW,regular,2020-2021
Shot Chart Detail,22000185,398,101108,Chris Paul,1610612756,Phoenix Suns,3,4,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-129,235,1,1,20210304,PHX,GSW,regular,2020-2021
Shot Chart Detail,22000185,403,101108,Chris Paul,1610612756,Phoenix Suns,3,4,21,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,132,25,1,1,20210304,PHX,GSW,regular,2020-2021
Shot Chart Detail,22000194,49,101108,Chris Paul,1610612756,Phoenix Suns,1,7,25,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,9,41,1,1,20210313,PHX,IND,regular,2020-2021
Shot Chart Detail,22000194,75,101108,Chris Paul,1610612756,Phoenix Suns,1,4,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,32,143,1,0,20210313,PHX,IND,regular,2020-2021
Shot Chart Detail,22000194,93,101108,Chris Paul,1610612756,Phoenix Suns,1,3,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,98,265,1,1,20210313,PHX,IND,regular,2020-2021
Shot Chart Detail,22000194,96,101108,Chris Paul,1610612756,Phoenix Suns,1,2,47,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,75,170,1,0,20210313,PHX,IND,regular,2020-2021
Shot Chart Detail,22000194,236,101108,Chris Paul,1610612756,Phoenix Suns,2,5,13,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,95,10,1,0,20210313,PHX,IND,regular,2020-2021
Shot Chart Detail,22000194,376,101108,Chris Paul,1610612756,Phoenix Suns,3,5,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,81,57,1,0,20210313,PHX,IND,regular,2020-2021
Shot Chart Detail,22000194,511,101108,Chris Paul,1610612756,Phoenix Suns,4,8,54,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,61,58,1,0,20210313,PHX,IND,regular,2020-2021
Shot Chart Detail,22000194,544,101108,Chris Paul,1610612756,Phoenix Suns,4,5,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-95,257,1,0,20210313,PHX,IND,regular,2020-2021
Shot Chart Detail,22000194,588,101108,Chris Paul,1610612756,Phoenix Suns,4,2,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-109,250,1,0,20210313,PHX,IND,regular,2020-2021
Shot Chart Detail,22000194,610,101108,Chris Paul,1610612756,Phoenix Suns,4,0,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-54,260,1,0,20210313,PHX,IND,regular,2020-2021
Shot Chart Detail,22000208,15,101108,Chris Paul,1610612756,Phoenix Suns,1,10,49,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-63,129,1,0,20210118,MEM,PHX,regular,2020-2021
Shot Chart Detail,22000208,78,101108,Chris Paul,1610612756,Phoenix Suns,1,6,37,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,45,146,1,1,20210118,MEM,PHX,regular,2020-2021
Shot Chart Detail,22000208,168,101108,Chris Paul,1610612756,Phoenix Suns,1,0,46,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,20,250,1,1,20210118,MEM,PHX,regular,2020-2021
Shot Chart Detail,22000208,214,101108,Chris Paul,1610612756,Phoenix Suns,2,9,8,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-42,55,1,1,20210118,MEM,PHX,regular,2020-2021
Shot Chart Detail,22000208,228,101108,Chris Paul,1610612756,Phoenix Suns,2,7,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-140,216,1,0,20210118,MEM,PHX,regular,2020-2021
Shot Chart Detail,22000208,331,101108,Chris Paul,1610612756,Phoenix Suns,2,0,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-96,235,1,0,20210118,MEM,PHX,regular,2020-2021
Shot Chart Detail,22000208,373,101108,Chris Paul,1610612756,Phoenix Suns,3,9,2,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,49,173,1,0,20210118,MEM,PHX,regular,2020-2021
Shot Chart Detail,22000208,412,101108,Chris Paul,1610612756,Phoenix Suns,3,5,8,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,18,259,1,1,20210118,MEM,PHX,regular,2020-2021
Shot Chart Detail,22000208,466,101108,Chris Paul,1610612756,Phoenix Suns,3,1,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-93,116,1,0,20210118,MEM,PHX,regular,2020-2021
Shot Chart Detail,22000208,478,101108,Chris Paul,1610612756,Phoenix Suns,3,0,28,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,4,121,1,1,20210118,MEM,PHX,regular,2020-2021
Shot Chart Detail,22000208,483,101108,Chris Paul,1610612756,Phoenix Suns,3,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,49,139,474,1,0,20210118,MEM,PHX,regular,2020-2021
Shot Chart Detail,22000208,514,101108,Chris Paul,1610612756,Phoenix Suns,4,10,26,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,28,129,1,1,20210118,MEM,PHX,regular,2020-2021
Shot Chart Detail,22000208,527,101108,Chris Paul,1610612756,Phoenix Suns,4,9,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,111,57,1,1,20210118,MEM,PHX,regular,2020-2021
Shot Chart Detail,22000222,180,101108,Chris Paul,1610612756,Phoenix Suns,2,10,45,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-61,130,1,1,20210120,HOU,PHX,regular,2020-2021
Shot Chart Detail,22000222,194,101108,Chris Paul,1610612756,Phoenix Suns,2,10,1,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,68,122,1,1,20210120,HOU,PHX,regular,2020-2021
Shot Chart Detail,22000222,197,101108,Chris Paul,1610612756,Phoenix Suns,2,9,28,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,133,73,1,1,20210120,HOU,PHX,regular,2020-2021
Shot Chart Detail,22000222,244,101108,Chris Paul,1610612756,Phoenix Suns,2,6,42,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-142,235,1,1,20210120,HOU,PHX,regular,2020-2021
Shot Chart Detail,22000222,399,101108,Chris Paul,1610612756,Phoenix Suns,3,9,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,16,179,1,0,20210120,HOU,PHX,regular,2020-2021
Shot Chart Detail,22000222,416,101108,Chris Paul,1610612756,Phoenix Suns,3,7,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,143,216,1,0,20210120,HOU,PHX,regular,2020-2021
Shot Chart Detail,22000222,565,101108,Chris Paul,1610612756,Phoenix Suns,4,8,16,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,105,226,1,0,20210120,HOU,PHX,regular,2020-2021
Shot Chart Detail,22000222,658,101108,Chris Paul,1610612756,Phoenix Suns,4,2,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,11,1,0,20210120,HOU,PHX,regular,2020-2021
Shot Chart Detail,22000222,668,101108,Chris Paul,1610612756,Phoenix Suns,4,1,14,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,126,95,1,0,20210120,HOU,PHX,regular,2020-2021
Shot Chart Detail,22000238,43,101108,Chris Paul,1610612756,Phoenix Suns,1,7,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-112,222,1,0,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,221,101108,Chris Paul,1610612756,Phoenix Suns,2,5,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,102,251,1,0,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,259,101108,Chris Paul,1610612756,Phoenix Suns,2,2,9,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,21,158,1,1,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,267,101108,Chris Paul,1610612756,Phoenix Suns,2,1,16,Missed Shot,Pullup Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,7,1,0,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,316,101108,Chris Paul,1610612756,Phoenix Suns,3,8,54,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,9,1,0,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,339,101108,Chris Paul,1610612756,Phoenix Suns,3,7,26,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-143,66,1,0,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,460,101108,Chris Paul,1610612756,Phoenix Suns,4,11,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-101,78,1,0,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,576,101108,Chris Paul,1610612756,Phoenix Suns,4,3,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,21,1,1,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,589,101108,Chris Paul,1610612756,Phoenix Suns,4,2,39,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,112,64,1,1,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,592,101108,Chris Paul,1610612756,Phoenix Suns,4,2,1,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,54,95,1,1,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,594,101108,Chris Paul,1610612756,Phoenix Suns,4,1,25,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,1,0,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,624,101108,Chris Paul,1610612756,Phoenix Suns,4,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,50,119,493,1,0,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,633,101108,Chris Paul,1610612756,Phoenix Suns,5,4,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,125,125,1,0,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,674,101108,Chris Paul,1610612756,Phoenix Suns,5,0,45,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-63,157,1,0,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000238,694,101108,Chris Paul,1610612756,Phoenix Suns,5,0,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-193,162,1,1,20210122,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,25,101108,Chris Paul,1610612756,Phoenix Suns,1,9,31,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13,67,115,1,0,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,183,101108,Chris Paul,1610612756,Phoenix Suns,2,10,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-79,260,1,0,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,322,101108,Chris Paul,1610612756,Phoenix Suns,2,0,59,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-85,12,1,1,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,330,101108,Chris Paul,1610612756,Phoenix Suns,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-169,225,1,0,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,355,101108,Chris Paul,1610612756,Phoenix Suns,3,10,11,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,0,125,1,0,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,396,101108,Chris Paul,1610612756,Phoenix Suns,3,5,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-146,213,1,0,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,484,101108,Chris Paul,1610612756,Phoenix Suns,3,0,3,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,157,204,1,1,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,510,101108,Chris Paul,1610612756,Phoenix Suns,4,10,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,112,150,1,0,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,519,101108,Chris Paul,1610612756,Phoenix Suns,4,9,32,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,39,43,1,1,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,521,101108,Chris Paul,1610612756,Phoenix Suns,4,8,52,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,66,85,1,1,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,578,101108,Chris Paul,1610612756,Phoenix Suns,4,4,43,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,77,147,1,0,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,601,101108,Chris Paul,1610612756,Phoenix Suns,4,2,8,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,137,-17,1,1,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,603,101108,Chris Paul,1610612756,Phoenix Suns,4,1,27,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-125,242,1,0,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,623,101108,Chris Paul,1610612756,Phoenix Suns,4,0,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,103,136,1,1,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,659,101108,Chris Paul,1610612756,Phoenix Suns,5,2,26,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-40,164,1,1,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,662,101108,Chris Paul,1610612756,Phoenix Suns,5,1,48,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,17,1,0,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,672,101108,Chris Paul,1610612756,Phoenix Suns,5,0,58,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-123,243,1,0,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,729,101108,Chris Paul,1610612756,Phoenix Suns,6,3,47,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-3,150,1,1,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,733,101108,Chris Paul,1610612756,Phoenix Suns,6,3,2,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,88,162,1,0,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000248,769,101108,Chris Paul,1610612756,Phoenix Suns,6,0,8,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,21,1,1,20210123,PHX,DEN,regular,2020-2021
Shot Chart Detail,22000281,9,101108,Chris Paul,1610612756,Phoenix Suns,1,11,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-2,143,1,1,20210127,PHX,OKC,regular,2020-2021
Shot Chart Detail,22000281,52,101108,Chris Paul,1610612756,Phoenix Suns,1,7,1,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,22,1,1,20210127,PHX,OKC,regular,2020-2021
Shot Chart Detail,22000281,188,101108,Chris Paul,1610612756,Phoenix Suns,2,10,57,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,143,205,1,0,20210127,PHX,OKC,regular,2020-2021
Shot Chart Detail,22000281,226,101108,Chris Paul,1610612756,Phoenix Suns,2,7,56,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,68,134,1,0,20210127,PHX,OKC,regular,2020-2021
Shot Chart Detail,22000281,366,101108,Chris Paul,1610612756,Phoenix Suns,3,9,3,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,38,158,1,1,20210127,PHX,OKC,regular,2020-2021
Shot Chart Detail,22000281,383,101108,Chris Paul,1610612756,Phoenix Suns,3,7,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,9,1,1,20210127,PHX,OKC,regular,2020-2021
Shot Chart Detail,22000281,387,101108,Chris Paul,1610612756,Phoenix Suns,3,6,40,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-158,220,1,1,20210127,PHX,OKC,regular,2020-2021
